주차장 이름,주소,주차 타입,주차 가능 차량 수,요금,요금 시간 기준,추가 요금,추가 요금 시간 기준,일일 최대 요금,현재 주차 차량 수,현재 주차 갱신 시간,평일 운영 시간,주말 운영 시간,공휴일 운영 시간,전화번호,연계 상태,위도,경도
이촌1주차장[반포대교북단 하류],용산구 서빙고동 287-4 ,BP,35,1000,30,200,10,10000,0,2024-10-02 14:32:36,0900 ~ 2100,0900 ~ 2100,0900 ~ 2100,,20분,37.51770458,126.99191955
동작대교 공영주차장(시),용산구 용산동6가 69-11,NW,88,120,5,120,5,8600,85,2024-10-02 14:32:51,0800 ~ 2200,0800 ~ 2200,0800 ~ 2200,010-4194-3075,20분,37.518577,126.983287
"이촌3, 4주차장",용산구 이촌동 302-17 ,BP,257,1000,30,200,10,10000,184,2024-10-02 14:33:04,0900 ~ 2100,0900 ~ 2100,0900 ~ 2100,,20분,37.5174522,126.97059677
여의도한강5주차장(성모병원앞),영등포구 여의도동 63-0 ,BP,217,1000,30,200,10,10000,190,2024-10-02 14:33:04,0900 ~ 2100,0900 ~ 2100,0900 ~ 2100,,20분,37.51696501,126.93576386
금융투자협회,영등포구 여의도동 45-2 ,BS,315,3000,30,1000,10,18000,219,2024-10-02 14:32:35,0600 ~ 2200,0000 ~ 0000,0000 ~ 0000,,20분,37.519058,126.927645
신길환승(5호선)(구),영등포구 영등포동1가 35-0,NW,88,100,5,100,5,0,75,2024-10-02 14:32:51,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2677-1401,20분,37.51775234,126.91460391
영등포로터리 공영주차장(시),영등포구 영등포동1가 111-1,NS,10,130,5,130,5,,3,2024-10-02 14:33:04,0900 ~ 1900,0900 ~ 1500,0000 ~ 0000,010-2417-4293,20분,37.51815768,126.91153056
영등포 롯데역사 주차장,영등포구 영등포동 618-496 ,BS,1167,,10,,,,456,2024-10-02 14:30:00,0900 ~ 2200,0000 ~ 0000,0000 ~ 0000,02-2670-8292,20분,37.51597645,126.90749608
세미콜론문래,영등포구 문래동3가 55-18 ,BS,739,3000,30,1000,10,50000,651,2024-10-02 14:33:01,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-1688-1054,20분,37.516095,126.899927
영남 공영주차장(시),영등포구 영등포동4가 123-0,NW,570,160,5,160,5,11500,431,2024-10-02 14:32:51,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-1588-1054,20분,37.51947074,126.90260898
영등포동제3공영(구),영등포구 영등포동4가 442-0,NW,172,250,5,250,5,0,96,2024-10-02 14:33:20,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2677-1401,20분,37.517985,126.902785
홈플러스 영등포점,영등포구 문래동3가 55-3 ,BS,839,1000,10,1000,10,30000,222,2024-10-02 14:33:19,1000 ~ 2400,1000 ~ 2400,1000 ~ 2400,02-2165-8000,20분,37.518244,126.895921
문래동공영(구),영등포구 문래동5가 3-0,NW,52,150,5,150,5,0,48,2024-10-02 14:32:57,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2677-1401,20분,37.51631443,126.8877957
문화회관 동측 공영주차장(구),양천구 신정동 322-5,NW,80,150,5,,,9000,26,2024-10-02 14:29:20,0900 ~ 1900,0900 ~ 1900,0000 ~ 0000,02-2644-1386,20분,37.516978,126.863605
양천경찰서 노상공영주차장(구),양천구 신정동 322-3,NS,31,150,5,0,0,9000,14,2024-10-02 14:33:00,0900 ~ 1900,0900 ~ 1500,0000 ~ 0000,02-2644-1386,20분,37.51687019364009,126.86508588159528
양천구청 노상공영주차장(구),양천구 신정동 321-3,NS,70,150,5,0,0,9000,26,2024-10-02 14:32:57,0900 ~ 1900,0900 ~ 1500,0000 ~ 0000,02-2644-1386,20분,37.51796698162113,126.86650968602822
목동이스타빌,양천구 신정동 323-9,BS,308,1000,30,500,10,24000,308,2024-10-02 14:32:35,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.516409,126.862116
밝은빛 공영주차장(구),양천구 신정동 323-18,NW,23,150,5,,,,4,2024-10-02 14:29:20,0900 ~ 1900,0900 ~ 1900,0000 ~ 0000,010-5239-3367,20분,37.516179,126.861337
송파빌딩 주차장,송파구 방이동 22-3,BS,70,2000,30,1000,15,30000,21,2024-10-02 14:32:58,0000 ~ 0000,0000 ~ 0000,0000 ~ 0000,,20분,37.51511711,127.10725577
롯데월드타워몰 주차장,송파구 신천동 29-0 ,BS,2969,500,10,500,10,45000,1708,2024-10-02 14:30:00,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-3213-0277,20분,37.513214,127.103274
롯데캐슬골드,송파구 신천동 7-18,BS,491,,,,,,390,2024-10-02 14:33:34,0000 ~ 0000,0000 ~ 0000,0000 ~ 0000,,20분,37.51449368,127.10073623
잠실역 공영주차장(시),송파구 신천동 27-0,NW,357,400,5,400,5,28800,326,2024-10-02 14:33:31,0500 ~ 0100,0500 ~ 0100,0500 ~ 0100,02-2290-6402,20분,37.51427683,127.10341414
롯데월드 주차장,송파구 잠실동 40-1,BS,3051,1000,30,1000,10,48000,2152,2024-10-02 14:30:00,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-411-5574,20분,37.51142084,127.09804531
봉상시길(구),송파구 잠실동 175-10,NS,48,250,5,0,0,0,16,2024-10-02 14:31:05,0900 ~ 2100,0900 ~ 2100,0900 ~ 2100,,20분,37.51141972,127.0799307
JBK타워 주차장,강남구 삼성동 108-6,BS,38,2000,30,2000,30,50000,38,2024-10-02 14:32:24,0700 ~ 2400,0000 ~ 0000,0000 ~ 0000,,20분,37.51504294,127.06315005
삼성1문화센터 공영주차장(구),강남구 삼성동 161-2,NW,70,400,5,400,5,,46,2024-10-02 14:33:40,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0910,20분,37.51434435,127.0626519
영동대로106길(구),강남구 삼성동 172-7,NS,63,300,5,600,5,24000,18,2024-10-02 14:33:37,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,,20분,37.51405345,127.06394076
영동대로96길(구),강남구 삼성동 172-41,NS,81,300,5,600,5,24000,33,2024-10-02 14:33:37,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,,20분,37.51142444,127.06509668
코엑스 주차장,강남구 삼성동 159-0 ,BS,2123,2400,30,1200,15,48000,2581,2024-10-02 14:30:02,2400 ~ 0000,0000 ~ 0000,0000 ~ 0000,02-6002-7130,20분,37.51243164,127.05884715
호텔오크우드 주차장,강남구 삼성동 159-0* ,BS,454,3000,30,1500,15,60000,370,2024-10-02 14:26:04,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-3466-8266,20분,37.511048,127.058108
논현로131길(구),강남구 논현동 279-99 학동역7번출구윗길,NS,22,400,5,800,5,,20,2024-10-02 14:33:42,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,,20분,37.514637,127.03033
무이재한방병원,강남구 논현동 54-4 ,BS,83,4500,30,1500,10,0,83,2024-10-02 14:32:34,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.512067,127.023648
화이트팜,강남구 논현동 122-5 ,BS,12,3000,30,1000,10,50000,12,2024-10-02 14:32:36,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.511022,127.023183
위워크 신사점 주차장,강남구 논현동 18-3,BS,7,5000,30,5000,30,100000,5,2024-10-02 14:33:40,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.51419673,127.02060837
반포1주차장[반포대교남단 상류],서초구 잠원동 122-1 ,BP,332,1000,30,200,10,10000,264,2024-10-02 14:33:13,0900 ~ 2100,0900 ~ 2100,0900 ~ 2100,,20분,37.513555,127.003245
이촌2주차장[동작대교 하부],용산구 용산동6가 452-1,BP,95,1000,30,200,10,10000,68,2024-10-02 14:33:07,0900 ~ 2100,0900 ~ 2100,0900 ~ 2100,,20분,37.51535432,126.98314157
메가스터디타워,동작구 노량진동 57-1,BS,344,500,10,500,10,20000,344,2024-10-02 14:33:39,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.512823,126.941669
VIPS 대방점,동작구 대방동 341-3,BS,25,1000,30,1000,30,,25,2024-10-02 14:33:50,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.512291,126.925784
영등포본동제2공영(구),영등포구 신길동 186-355,NW,61,50,5,50,5,0,61,2024-10-02 14:33:36,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2677-1401,20분,37.51332538,126.91407775
문래1동 공영주차장(시),영등포구 문래동3가 54-12,NS,11,130,5,130,5,,9,2024-10-02 14:33:36,0900 ~ 1900,0900 ~ 1500,0000 ~ 0000,010-7591-4293,20분,37.51355189,126.89726821
센터플러스,영등포구 문래동1가 39-0,BS,266,0,30,1000,30,20000,266,2024-10-02 14:33:45,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.512193,126.897016
누리 공영주차장(구),양천구 신정동 323-13,NW,19,150,5,,,,17,2024-10-02 14:29:20,0900 ~ 1900,0900 ~ 1900,0000 ~ 0000,010-3457-8841,20분,37.515405,126.862724
동문굿모닝탑 앞 노상공영주차장(구),양천구 신정동 324-3,NS,17,150,5,0,0,0,14,2024-10-02 14:31:51,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,010-5239-3367,20분,37.51527798956388,126.8610298457858
계남다목적체육관[계남근린공원 1호점],양천구 신정동 695-6,BP,103,300,10,300,10,0,52,2024-10-02 14:33:57,0600 ~ 2200,0600 ~ 2200,0900 ~ 1800,,20분,37.513034,126.850433
위례성길(방이습지)(구),송파구 방이동 452-4,NS,39,150,5,,,,34,2024-10-02 14:31:06,0900 ~ 1800,0000 ~ 0000,0000 ~ 0000,010-4292-2165,20분,37.5094503,127.13441643
방이고분(구),송파구 방이동 125-0,NW,60,100,5,,,,57,2024-10-02 14:31:04,0900 ~ 1800,0900 ~ 1500,0000 ~ 0000,02-3431-4155,20분,37.50794057,127.11819204
송파동(건축물식)(구),송파구 송파동 128-0,NW,83,50,5,,,,65,2024-10-02 14:31:05,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-424-2372,20분,37.50704487,127.11336408
서호1(구),송파구 잠실동 42-0,NW,15,500,5,,,,15,2024-10-02 14:31:06,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,010-4385-2165,20분,37.510501,127.101005
놀이마당(구),송파구 잠실동 47-0,NW,17,500,5,,,,17,2024-10-02 14:31:05,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,010-4385-2165,20분,37.508894,127.097779
서호2(구),송파구 잠실동 47-0*,NW,18,500,5,,,,18,2024-10-02 14:31:04,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,010-4385-2165,20분,37.5066253,127.0983457
새마을시장(구),송파구 잠실동 279-0,NS,12,250,5,,,0,3,2024-10-02 14:31:05,1000 ~ 2200,1000 ~ 2200,1000 ~ 2200,010-4375-2165,20분,37.5091049,127.08647786
아시아공원(구),송파구 잠실동 84-0,NW,113,250,5,,,,108,2024-10-02 14:31:05,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-415-7734,20분,37.5102769,127.078388
영동대로86길노상(구),강남구 대치동 1012-8,NS,16,800,10,400,5,48000,14,2024-10-02 14:33:59,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,02-2176-0907,20분,37.50849,127.066681
메디톡스사옥,강남구 대치동 997-4 ,BS,84,2200,30,2200,30,40000,67,2024-10-02 14:34:10,0700 ~ 2100,1300 ~ 1700,0000 ~ 0000,,20분,37.50929417,127.06640733
영동대로85길(구),강남구 대치동 1012-19,NS,95,400,5,,,,73,2024-10-02 14:34:12,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,1544-3113,20분,37.50707261,127.06228028
브이플렉스 주차장,강남구 삼성동 157-27,BS,227,1000,10,1000,10,50000,133,2024-10-02 14:30:01,0000 ~ 2400,0000 ~ 0000,0000 ~ 0000,02-1644-8830,20분,37.50752506,127.05676928
현대백화점 무역점,강남구 삼성동 159-7,BS,594,1000,10,1000,10,48000,542,2024-10-02 14:29:10,1000 ~ 2300,0000 ~ 0000,0000 ~ 0000,02-3467-6480,20분,37.50861623,127.05973996
테헤란로69길 노상공영 주차장(구),강남구 삼성동 172-99,NS,23,400,5,400,5,0,18,2024-10-02 14:33:57,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,02-2176-0907,20분,37.50687927,127.05243354
강남치매지원센터 공영주차장(구),강남구 삼성동 113-26,NW,115,400,5,400,5,,32,2024-10-02 14:34:15,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-552-7849,20분,37.5102479,127.04645828
논현초교 공영주차장(구),강남구 논현동 168-0,NW,192,300,5,300,5,,113,2024-10-02 14:34:20,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0943,20분,37.50822463,127.02626245
뉴코아 강남점,서초구 잠원동 70-2 ,BS,610,1000,10,1000,10,0,568,2024-10-02 14:34:17,1030 ~ 2100,1030 ~ 2200,1030 ~ 2200,02-530-5804,20분,37.509251,127.00751007
"반포2, 3주차장",서초구 반포동 115-5 ,BP,315,1000,30,200,10,10000,0,2024-10-02 14:33:37,0900 ~ 2100,0900 ~ 2100,0900 ~ 2100,02-533-6932,20분,37.50967919,126.99514709
덕봉빌딩[중앙대 1호점],동작구 흑석동 97-1 ,BS,70,2000,30,1000,10,50000,36,2024-10-02 14:34:26,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.50760295,126.9628339
동해주차장[중앙대 2호점](민영),동작구 흑석동 52-1,NP,40,2000,30,1000,10,50000,19,2024-10-02 14:34:26,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.50769977,126.96331901
공유) 동작도서관(22~26구간)(구),동작구 노량진동 329-3,NS,4,600,30,600,30,0,0,2024-10-02 10:54:26,0900 ~ 1800,0000 ~ 0000,0000 ~ 0000,1661-5806,2일,37.506728,126.941458
도림동 공영주차장(구),영등포구 도림동 226-13,NW,26,50,5,50,5,0,26,2024-10-02 14:34:20,0000 ~ 2359,0000 ~ 2359,0000 ~ 2259,02-2677-1401,20분,37.50834696,126.89679637
신도림테크노마트주차장,구로구 구로동 3-25 ,BS,2345,0,30,1500,30,0,1220,2024-10-02 14:33:01,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2111-0490~1,20분,37.506985,126.890335
현대백화점 디큐브시티,구로구 신도림동 692-0 ,BS,1644,0,30,1000,10,80000,1050,2024-10-02 14:34:31,0000 ~ 2400,2400 ~ 0000,0000 ~ 2400,02-2210-9990,20분,37.508607,126.888938
동인트루빌,송파구 오금동 45-4,BS,100,1000,15,1000,15,0,100,2024-10-02 14:33:44,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.503758,127.126885
롯데슈퍼프레시 가락점,송파구 가락동 7-0,BS,22,1000,10,1000,10,50000,22,2024-10-02 14:33:39,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.503081,127.125325
공유) 12-37(구),송파구 송파동 148-2 ,NS,20,0,0,0,0,0,0,2024-10-02 08:33:55,0000 ~ 0000,0000 ~ 0000,0000 ~ 0000,,2일,37.50642656,127.11780965
석촌역(제1호)(구),송파구 송파동 67-0,NS,13,500,5,0,0,0,13,2024-10-02 14:31:05,0900 ~ 2100,0900 ~ 2100,0900 ~ 2100,,20분,37.5063778,127.10851738
대치유수지(구),강남구 대치동 78-30,NS,99,200,5,400,5,16000,42,2024-10-02 14:34:47,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,,20분,37.50633272,127.06815131
새마을운동중앙회빌딩,강남구 대치동 1008-4 ,BS,127,3000,30,1000,15,30000,93,2024-10-02 14:33:41,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.502748,127.067243
대치2문화센터 공영주차장(구),강남구 대치동 980-9,NW,159,300,5,300,5,,128,2024-10-02 14:34:45,0000 ~ 2400,0000 ~ 1200,0000 ~ 1200,02-2176-0914,20분,37.50227954,127.06420443
오토웨이타워 주차장,강남구 대치동 948-0 ,BS,338,5000,60,0,0,22000,260,2024-10-02 14:30:01,0600 ~ 2400,0600 ~ 2400,0600 ~ 2400,02-1644-8830,20분,37.50618013,127.06374105
테헤란로78길노상(구),강남구 대치동 1011-6 포스코 센터 옆길,NS,10,800,10,400,5,48000,10,2024-10-02 14:34:29,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,02-2176-0907,20분,37.505903,127.055303
KT선릉타워,강남구 대치동 890-20 ,BS,157,2000,20,1000,10,20000,101,2024-10-02 14:34:51,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.50527179,127.05289807
강남파이낸스프라자,강남구 삼성동 142-43 ,BS,92,2000,30,1000,10,,40,2024-10-02 14:32:59,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-558-4171,20분,37.505885,127.052161
위워크 선릉3호점 주차장,강남구 대치동 889-41,BS,73,3000,30,3000,30,100000,59,2024-10-02 14:33:40,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.50346366,127.04987204
테헤란로64길(구),강남구 대치동 1011-11,NS,12,400,5,800,5,30000,7,2024-10-02 14:34:47,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,,20분,37.50475364,127.05103466
덕우빌딩,강남구 삼성동 140-28,BS,46,1500,30,3000,60,50000,46,2024-10-02 14:33:46,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.506041,127.049017
역삼아이타워,강남구 역삼동 707-27 ,BS,76,0,10,1000,10,50000,57,2024-10-02 14:34:50,0600 ~ 2300,0600 ~ 2300,0900 ~ 1900,02-569-2280,20분,37.50352939,127.04707528
테헤란오피스빌딩,강남구 역삼동 707-38,BS,128,1000,10,1000,10,,128,2024-10-02 14:33:38,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.503222,127.047242
센터필드 주차장,강남구 역삼동 676-0 ,BS,889,1500,10,1500,10,50000,748,2024-10-02 14:30:01,0000 ~ 2400,0000 ~ 0000,0000 ~ 0000,02-1644-8830,20분,37.50351,127.041761
역삼아르누보씨티,강남구 역삼동 701-1 ,BS,88,3000,30,1500,10,50000,57,2024-10-02 14:34:54,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.503416,127.042847
오렌지플래닛,강남구 역삼동 677-23 ,BS,467,1500,10,1500,10,0,467,2024-10-02 14:33:46,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.502116,127.039836
역삼문화공원 공영주차장(구),강남구 역삼동 635-0,NW,59,300,5,300,5,,52,2024-10-02 14:34:55,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0907,20분,37.5026327,127.03006081
반포동 방음언덕형 공영주차장(구),서초구 반포동 730-0,NW,94,300,10,300,10,0,76,2024-10-02 14:35:00,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2155-7287,20분,37.50486336,127.01835867
언구비 공영주차장(구),서초구 반포동 741-3,NW,51,300,10,300,10,0,0,2024-10-02 14:34:56,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2155-7287,20분,37.50474149,127.02098179
동작대교(위) 공영주차장(시),동작구 동작동 316-3 ,NS,47,260,5,260,5,0,10,2024-10-02 14:35:03,1300 ~ 2200,1300 ~ 2200,1300 ~ 2200,010-3792-8043,20분,37.50566233,126.9801074
공유) 동작도서관(01~05구간)(구),동작구 노량진동 329-3,NS,5,600,30,600,30,0,0,2024-10-02 08:01:50,0900 ~ 1800,0000 ~ 0000,0000 ~ 0000,1661-5806,2일,37.50631944,126.9406907
공유) 상도래미안(60~70구간)(구),동작구 상도동 451-0,NS,11,1200,60,600,30,0,0,2024-10-02 13:09:26,0000 ~ 1159,0000 ~ 1159,0000 ~ 1159,1661-5806,2시간,37.5064277,126.9350866
해군본부앞 공영주차장(시),영등포구 신길동 812-0,NS,20,220,5,220,5,,9,2024-10-02 14:34:55,0900 ~ 1900,0900 ~ 1500,0000 ~ 0000,010-5670-4293,20분,37.50439719,126.92088932
도림신협본점 옥외주차장,영등포구 신길동 254-3 ,BS,46,500,10,500,10,20000,28,2024-10-02 14:33:01,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-841-5011~7,20분,37.50563,126.910559
스타팰리스,구로구 구로동 603-9 ,BS,120,1000,10,1000,10,50000,75,2024-10-02 14:34:54,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.503287,126.881119
구로대명벨리온,구로구 구로동 614-50 ,BS,229,1000,10,1000,10,50000,218,2024-10-02 14:35:17,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-6711-7600,20분,37.50329395,126.87434357
제니스스포츠클럽,구로구 고척동 60-34 ,BS,355,1000,30,1000,10,20000,355,2024-10-02 14:35:08,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.504707,126.870315
천마(건축물식)(구),송파구 마천동 1-5,NW,141,50,5,,,,121,2024-10-02 14:31:05,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-430-7240,20분,37.500309,127.154955
헬리오시티상가 주차장,송파구 가락동 913-0 ,BS,466,0,30,30000,30,30000,494,2024-10-02 14:30:01,0000 ~ 2400,0000 ~ 0000,0000 ~ 0000,02-1644-8830,20분,37.499804,127.111493
빌라드그리움 주차장,송파구 석촌동 256-0,BS,30,1000,30,1000,15,0,29,2024-10-02 14:34:55,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.50039737,127.10408468
석촌고분(구),송파구 석촌동 248-0,NW,61,50,5,,,,55,2024-10-02 14:31:04,0900 ~ 1800,0900 ~ 1800,0000 ~ 0000,02-3431-1763,20분,37.501543,127.102804
삼전동(건축물식)(구),송파구 삼전동 175-8,NW,196,50,5,,,,146,2024-10-02 14:31:04,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-412-1532,20분,37.50025109,127.09589543
SM TOWER,강남구 대치동 988-14 ,BS,46,0,20,1000,15,50000,46,2024-10-02 14:35:03,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.499395,127.061136
은마아파트(구),강남구 대치동 317-2,NS,59,300,5,600,5,24000,53,2024-10-02 14:35:27,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,,20분,37.49997242,127.06638144
도곡로 421 공영주차장(구),강남구 대치동 939-21,NW,27,400,5,400,5,,19,2024-10-02 14:35:25,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-552-8723,20분,37.49782255,127.05648634
도곡초 공영주차장(구),강남구 대치동 924-10,NW,200,300,5,300,5,,126,2024-10-02 14:35:25,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-501-5921,20분,37.49906096,127.05468508
아르고주차장,강남구 대치동 910-2,BS,33,1000,15,1000,15,25000,33,2024-10-02 14:35:01,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.501437,127.054344
도곡프라자,강남구 역삼동 754-2,BS,62,1500,30,1500,30,50000,62,2024-10-02 14:35:05,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.498518,127.047981
테헤란로26길(구),강남구 역삼동 803-8,NS,12,400,5,800,5,30000,8,2024-10-02 14:35:27,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,,20분,37.49998021,127.0359282
강남N타워 주차장,강남구 역삼동 648-9,BS,197,3000,30,1000,10,0,197,2024-10-02 14:34:55,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.500036,127.03217
삼원타워,강남구 역삼동 823-0,BS,221,3000,20,1500,10,45000,221,2024-10-02 14:35:05,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.498702,127.03163
반포서래공영주차장(구),서초구 반포동 95-13,NW,7,150,5,,,,7,2024-10-02 14:35:38,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2155-7284,20분,37.49814931,126.99783192
메트하임,영등포구 신길동 2363-0 ,BS,90,0,15,1000,30,15000,90,2024-10-02 14:35:01,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.500311,126.91664
대림운동장(구),영등포구 대림동 780-0,NW,192,50,5,50,5,,178,2024-10-02 14:35:42,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2677-1401,20분,37.49965667,126.89483844
구로5동마을공동주차장(구),구로구 구로동 549-73,NW,81,100,5,100,5,0,65,2024-10-02 14:34:40,0900 ~ 1800,0000 ~ 0000,0000 ~ 0000,02-839-4875,20분,37.50085864,126.88604808
NC백화점 신구로점[구로역 4호점],구로구 구로동 573-0 ,BS,900,1000,10,1000,10,50000,764,2024-10-02 14:35:42,0800 ~ 0200,0800 ~ 0200,0800 ~ 0200,02-818-1029,20분,37.50114707,126.8827651
아이파크몰 고척점 주차장,구로구 고척동 100-7 ,BS,388,1000,10,1000,10,0,138,2024-10-02 14:33:01,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-3017-4406,20분,37.497803,126.860705
대림프라자,구로구 개봉동 156-5,BS,38,1500,30,500,10,20000,38,2024-10-02 14:34:54,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.497554,126.855719
마천동1(건축물식)(구),송파구 마천동 215-0,NW,215,50,5,,,,210,2024-10-02 14:31:05,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-404-6275,20분,37.49528691901275,127.15556077987078
마천동2(건축물식)(구),송파구 마천동 364-5,NW,114,50,5,,,,100,2024-10-02 14:31:06,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-407-4947,20분,37.49436437,127.1561092
마천동3(건축물식)(구),송파구 마천동 128-4,NW,47,100,5,,,,47,2024-10-02 14:31:06,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-430-6790,20분,37.49615427,127.14984862
서평프라자,송파구 거여동 35-0,BS,38,1000,10,1000,10,50000,38,2024-10-02 14:35:04,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.4930504,127.149032
현대그린빌아파트,송파구 마천동 181-0,BS,213,1000,20,1000,20,20000,213,2024-10-02 14:35:03,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.495187,127.150971
비석거리(구),송파구 가락동 95-6,NS,30,100,5,0,0,0,27,2024-10-02 14:31:06,1000 ~ 1900,0000 ~ 0000,0000 ~ 0000,010-4287-2165,20분,37.49611153,127.11722533
가락몰 주차장,송파구 가락동 600-0,BS,2020,1000,180,500,10,0,1135,2024-10-02 14:35:51,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-3435-0695,20분,37.493986,127.116099
탄천제2호 공영주차장(구),강남구 일원동 4-49,NW,322,100,5,100,5,,256,2024-10-02 14:35:55,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0931,20분,37.49403327,127.087416
대청역 공영주차장(구),강남구 개포동 13-2,NW,168,100,5,100,5,,131,2024-10-02 14:35:55,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0941,20분,37.49495555,127.07932368
학여울 공영주차장(시),강남구 대치동 514-1,NW,180,260,5,260,5,18700,137,2024-10-02 14:35:31,0500 ~ 0100,0500 ~ 0100,0500 ~ 0100,02-3405-4074,20분,37.49705092,127.07239543
영동6교밑 공영주차장(시),강남구 대치동 512-1,NS,39,260,5,260,5,0,21,2024-10-02 14:35:45,0900 ~ 1900,0900 ~ 1700,0900 ~ 1700,010-9381-8004,20분,37.49461857,127.07115188
남부순환로397길(구),강남구 대치동 600-13,NS,33,300,5,600,5,24000,31,2024-10-02 14:35:57,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,,20분,37.494774,127.061865
